store_id,store_name,store_region,store_type,store_address,store_latitude,store_longitude,store_open_date
2052,하남감일,경기,일반 매장,"경기도 하남시 감이동 512, 현대타워, 1층 105~111호",37.50741145,127.1551007,20221028
1955,미사역그랑파사쥬,경기,일반 매장,경기도 하남시 망월동 1100 힐스테이트 미사역 그랑파사쥬 1층 1056~1059호,37.56421331,127.1915286,20220401
1954,미사역파라곤스퀘어,경기,일반 매장,"경기도 하남시 망월동 1125, 미사역 파라곤스퀘어 1층 1011~1016호",37.56431707,127.1928249,20220401
1538,화성시청,경기,일반 매장,경기도 화성시 남양읍 남양리 2072-7,37.20087823,126.8260473,20190828
1588,화성봉담,경기,일반 매장,경기도 화성시 봉담읍 동화리 564,37.21865588,126.9553862,20191212
1470,화성향남,경기,일반 매장,경기도 화성시 향남읍 행정리 474-8,37.131572,126.922767,20190220
1393,동탄카림,경기,일반 매장,"경기도 화성시 청계동 536 시범 반도유보라 아이비파크4.0 0024,0025,0026,0027,1021,1022,1023,1024호",37.19921082,127.1129463,20180720
1384,동탄능동DT,경기,일반 매장,경기도 화성시 능동 471-7,37.212139,127.053557,20180626
1276,동탄역,경기,일반 매장,"경기도 화성시 오산동 969-2 리치안타워 1,2층",37.19779562,127.0984027,20170921
1163,화성병점DT,경기,일반 매장,"경기도 화성시 진안동 873-4, 873-18",37.212704,127.038292,20161228
1086,동탄영천,경기,일반 매장,경기도 화성시 영천동 681-6,37.20673608,127.1113804,20160628
1016,신영통DT,경기,일반 매장,경기도 화성시 반월동 163-3,37.234379,127.062955,20151216
888,동탄센트럴파크,경기,일반 매장,경기도 화성시 반송동 42-2,37.2082443,127.0638898,20150121
617,동탄,경기,일반 매장,경기도 화성시 반송동 106-1 동탄파라곤II 1층,37.201742,127.072973,20130522
589,동탄광장,경기,일반 매장,경기도 화성시 반송동 93-1번지 풍성 위버폴리스,37.205275,127.07186,20130228
388,스타필드마켓동탄,경기,일반 매장,경기도 화성시 석우동 44 동탄이마트 2층,37.21417,127.079398,20110429
2252,송산마도IC DT,경기,일반 매장,"경기도 화성시 마도면 두곡리 312-4, 312-5",37.20721734,126.7776942,20240417
2253,동탄북광장,경기,일반 매장,"경기도 화성시 반송동 86-8, 1층 일부",37.206887,127.074505,20240417
2228,동탄산단DT,경기,일반 매장,경기도 화성시 방교동 844-1,37.1644456,127.0865349,20240109
2011,동탄라크몽,경기,일반 매장,경기도 화성시 송동 726-1 라크몽,37.16724647,127.105006,20220811
2341,화성봉담2지구,경기,일반 매장,"경기도 화성시 봉담읍 수영리 650-5, 650-4, 650-67",37.22345976,126.9475609,20241213
1980,화성남양DT,경기,일반 매장,경기도 화성시 남양읍 남양리 2283,37.20696394,126.8191989,20220616
1693,화성봉담DT,경기,일반 매장,경기도 화성시 기안동 333-5,37.22832461,126.9715786,20200929
1785,동탄목동,경기,일반 매장,경기도 화성시 목동 우성스타파크 A,37.1825,127.12466,20210326
1671,화성반월DT,경기,일반 매장,경기도 화성시 반월동 633-10,37.220273,127.058281,20200703
2134,동탄여울공원,경기,일반 매장,경기도 화성시 오산동 976-2,37.20125565,127.0899196,20230511
2337,화성보통저수지,경기,일반 매장,경기도 화성시 정남면 단독 건물,37.19249508,126.978487,20241030
2328,삼성전자DSR,경기,일반 매장,경기도 화성시 반월동 948,37.226129,127.070494,20240928
1997,동탄트레이더스,경기,일반 매장,경기도 화성시 오산동 1022 이마트트레이더스 동탄점,37.19340617,127.0972876,20220630
2110,동탄신리천공원,경기,일반 매장,경기도 화성시 오산동 1039-5,37.18381932,127.1073122,20230324
2029,화성향남DT,경기,일반 매장,경기도 화성시 향남읍 평리 81-19,37.13194856,126.9100021,20220916
1691,송산그린시티,경기,일반 매장,경기도 화성시 새솔동 76-7,37.284793,126.818368,20200813
1951,동탄타임테라스,경기,일반 매장,경기도 화성시 반송동 96 메타폴리스,37.204292,127.069308,20220401
1924,동탄IX타워,경기,일반 매장,경기도 화성시 영천동 281 동탄금강펜테리움IX타워 M8~M11호,37.21111374,127.0891286,20220126
1852,동탄역롯데R,경기,리저브 매장,경기도 화성시 오산동 967-157 경기도 화성시 동탄역로 160(오산동),37.19982904,127.0965243,20210818
1842,화성안녕DT,경기,일반 매장,경기도 화성시 안녕동 37-3,37.20263425,127.0129157,20210812
1837,동탄디엠시티,경기,일반 매장,경기도 화성시 영천동 동탄역 대방디엠시티 더 센텀,37.20967505,127.0995137,20210716
1827,화성향남2지구,경기,일반 매장,"경기도 화성시 향남읍 하길리 1465-2  센트럴프라자1동 108호,204호",37.1163585,126.9107857,20210629
2292,남양화성로DT,경기,일반 매장,경기도 화성시 남양읍 남양리 622,37.2110563,126.8132036,20240808
2119,화성향남발안DT,경기,일반 매장,경기도 화성시 향남읍 관리 295-9,37.13349031,126.9412125,20230428
1687,동탄호수공원,경기,일반 매장,경기도 화성시 송동 694,37.17215166,127.1062007,20200807
1642,삼송역,경기,일반 매장,경기도 고양시 덕양구 삼송동 291 힐스테이트 삼송역,37.65226187,126.8962384,20200513
1548,원흥역,경기,일반 매장,경기도 고양시 덕양구 원흥동 630,37.64941847,126.8766869,20191017
1262,스타필드고양3F,경기,일반 매장,경기도 고양시 덕양구 동산동 370 스타필드 고양 3층,37.647216,126.895577,20170817
1261,스타필드고양1FR,경기,리저브 매장,경기도 고양시 덕양구 동산동 370 스타필드 고양,37.64697,126.895523,20170817
1121,고양삼송,경기,일반 매장,경기도 고양시 덕양구 신원동 628-2,37.66367285,126.8912924,20161011
1014,고양DT,경기,일반 매장,경기도 고양시 덕양구 고양동 568,37.7095394,126.9052947,20151211
1075,행신역,경기,일반 매장,경기도 고양시 덕양구 행신동 762,37.6141133,126.8343314,20160614
869,원당DT,경기,일반 매장,경기도 고양시 덕양구 주교동 620-1,37.658155,126.837639,20141218
161,화정,경기,일반 매장,경기도 고양시 덕양구 화정동 970-5,37.63353224,126.8314538,20010508
541,화정역,경기,일반 매장,"경기도 고양시 덕양구 화정동 973번지 111,119호",37.63345096,126.8329064,20120814
2123,고양덕은,경기,일반 매장,경기도 고양시 덕양구 덕은동 0 위프라임트윈타워,37.5795084,126.870239,20230406
1709,고양행신,경기,일반 매장,경기도 고양시 덕양구 행신동 999,37.623898,126.834287,20201007
1860,고양원흥DT,경기,일반 매장,경기도 고양시 덕양구 원흥동 332-1,37.636819,126.869261,20210825
1784,고양향동,경기,일반 매장,경기도 고양시 덕양구 향동동 529,37.59884143,126.8926607,20210331
2068,지축역,경기,일반 매장,경기도 고양시 덕양구 지축동 0 성산타워,37.64990229,126.91431,20221207
1821,화정호국로,경기,일반 매장,"경기도 고양시 덕양구 화정동 689-24,689-25,674-37",37.64181637,126.8295961,20210618
1628,신흥역,경기,일반 매장,"경기도 성남시 수정구 신흥동 4124 신흥동롯데시네마타워 120호, 120-1호, 121호, 121-1호, 121-2호",37.440935,127.146642,20200409
1280,성남위례,경기,일반 매장,경기도 성남시 수정구 창곡동 505 위례 한화오벨리스크 센트럴스퀘어,37.472839,127.141062,20171017
1032,성남이마트,경기,일반 매장,경기도 성남시 수정구 태평동 7336 신세계쉐덴,37.4442471,127.1414571,20160127
2215,가천대학교,경기,일반 매장,경기도 성남시 수정구 복정동 620-2 가천대학교 비전타워 1층,37.44941,127.1272,20231116
2214,수진역,경기,일반 매장,경기도 성남시 수정구 신흥동 6910 일문파이낸스빌딩 1층 일부,37.43899037,127.1422499,20231123
2495,위례창곡,경기,일반 매장,경기도 성남시 수정구 창곡동 513-3 신성위캐슬타워,37.472159,127.150206,20251226
2171,성남태평,경기,일반 매장,"경기도 성남시 수정구 태평동 3496-2, 1~2층",37.44256128,127.1365889,20230824
1859,판교아이스퀘어,경기,일반 매장,경기도 성남시 수정구 시흥동 296-3외 4필지 판교아이스퀘어 제1층 106호,37.41291102,127.0984886,20210824
2401,판교위든타워,경기,일반 매장,경기도 성남시 수정구 금토동 690,37.40684036,127.0900687,20250415
1948,성남모란삼성,경기,일반 매장,"경기도 성남시 수정구 수진동 4789, 1층일부",37.43359712,127.1280172,20220329
1929,남위례역,경기,일반 매장,경기도 성남시 수정구 창곡동 560-1 위례우남역 퍼스트푸르지오시티,37.4646,127.14142,20220222
2427,판교놀유니버스,경기,일반 매장,경기도 성남시 수정구 금토동 717,37.40565297,127.0874638,20250620
2301,판교제2테크노밸리,경기,일반 매장,경기도 성남시 수정구 시흥동 294-2 판교제2테크노밸리기업성장센터,37.4110851,127.0946316,20240730
1424,여주DT,경기,일반 매장,경기도 여주시 점봉동 429-1,37.26613937,127.6385358,20181026
20,여주P.아울렛입구,경기,일반 매장,경기도 여주시 상거동 460 여주프리미엄아울렛 2004호,37.24051058,127.6119001,20090425
66,여주P.아울렛,경기,일반 매장,경기도 여주시 상거동 460 여주프리미엄아울렛 2400호,37.24243623,127.6123947,20070528
2308,여주프리미엄빌리지,경기,일반 매장,경기도 여주시 상거동 375-54,37.2426426,127.6153432,20240830
2148,여주남한강DT,경기,일반 매장,"경기도 여주시 천송동 565-8, 572",37.30041399,127.6481616,20230622
1931,여주자유CC,경기,일반 매장,경기도 여주시 가남읍 삼군리 468-4,37.20895593,127.5704624,20220211
2273,서여주IC DT,경기,일반 매장,경기도 여주시 세종대왕면 번도리 887-30,37.29813532,127.6029336,20240529
1502,평택비전,경기,일반 매장,"경기도 평택시 비전동 1103-1, 2 1층 113, 114, 115, 116, 117, 138호",36.99882806,127.1142641,20190613
1526,평택서정DT,경기,일반 매장,경기도 평택시 서정동 813-2,37.066066,127.063519,20190730
1589,평택안중DT,경기,일반 매장,"경기도 평택시 안중읍 현화리 649-4, 649-8, 649-10, 652, 652-1",36.99081604,126.9133757,20191218
976,평택로데오,경기,일반 매장,경기도 평택시 평택동 291-11,36.99183,127.0884,20150826
868,평택AK플라자,경기,일반 매장,경기도 평택시 평택동 185-1 평택역,36.99189,127.085398,20141218
622,평택송탄,경기,일반 매장,경기도 평택시 서정동 847-5번지,37.06659128,127.0630439,20130530
2493,평택용이DT,경기,일반 매장,경기도 평택시 죽백동 646-2,37.00310429,127.1290698,20251219
2112,평택독곡DT,경기,일반 매장,"경기도 평택시 독곡동 386-1, 385, 386-9, 451-7",37.08708159,127.06312,20230324
1988,평택이충DT,경기,일반 매장,경기도 평택시 이충동 76-3,37.052009,127.077063,20220609
1666,평택죽백DT,경기,일반 매장,경기도 평택시 죽백동 479-7,37.0138066,127.1134612,20200625
1932,평택청북DT,경기,일반 매장,경기도 평택시 청북읍 옥길리 1157-1,37.02017327,126.9150011,20220218
2265,평택고덕에듀타운,경기,일반 매장,경기도 평택시 고덕동 2696-3,37.03636707,127.0273831,20240503
1743,평택대DT,경기,일반 매장,경기도 평택시 용이동 606-2,36.9933627,127.1346334,20201218
1914,평택고덕,경기,일반 매장,경기도 평택시 고덕면 여염리 4501-2번지,37.04023607,127.051186,20220120
1941,평택이마트,경기,일반 매장,경기도 평택시 지제동 50 이마트,37.020788,127.075967,20220318
2421,평택안중서동대로DT,경기,일반 매장,"경기도 평택시 안중읍 안중리 60-29, 60-30, 60-31",36.9907209,126.9413887,20250612
1848,평택세교DT,경기,일반 매장,"경기도 평택시 세교동 425, 425-15, 425-51",37.00734059,127.0787978,20210827
2254,평택팽성DT,경기,일반 매장,경기도 평택시 팽성읍 남산리 466,36.95483636,127.0599567,20240425
2128,평택비전DT,경기,일반 매장,경기도 평택시 비전동 17-1,37.01105572,127.1044958,20230428
1629,주엽강선,경기,일반 매장,경기도 고양시 일산서구 주엽동 81 강선마을13단지아파트,37.66632598,126.7667887,20200619
1373,일산가로수길,경기,일반 매장,경기도 고양시 일산서구 대화동 1050-185,37.66571194,126.7571794,20180615
1300,일산가구단지,경기,일반 매장,경기도 고양시 일산서구 덕이동 373-9,37.69956958,126.7566721,20171130
1212,일산덕이DT,경기,일반 매장,경기도 고양시 일산서구 덕이동 469. 469-1,37.69205782,126.756725,20170426
942,일산후곡,경기,일반 매장,경기도 고양시 일산서구 일산동 1084-1,37.6773867,126.7675699,20150623
941,스타필드마켓일산,경기,일반 매장,경기도 고양시 일산서구 대화동 2703번지 1층,37.66158501,126.7441821,20150618
724,일산탄현제니스,경기,일반 매장,경기도 고양시 일산서구 탄현동 1640 (일산위브더제니스스퀘어1동147~151),37.69411905,126.7634957,20140124
697,대화역,경기,일반 매장,경기도 고양시 일산서구 대화동 2222-3 씨티타워 1~2층,37.6753761,126.7481894,20131203
666,일산주엽,경기,일반 매장,경기도 고양시 일산서구 주엽동 71-1 1층,37.669903,126.762657,20130917
1661,현대킨텍스,경기,일반 매장,경기도 고양시 일산서구 대화동 2602,37.668128,126.751207,20200619
1869,문촌사거리,경기,일반 매장,경기도 고양시 일산서구 주엽동 17 문촌마을 복합상가,37.6726483,126.7566127,20210917
1675,일산탄현동,경기,일반 매장,경기도 고양시 일산서구 탄현동 142-84,37.6951672,126.7644783,20200804
1591,풍무역DT,경기,일반 매장,경기도 김포시 풍무동 326-3 326-4,37.61036979,126.7375282,20191223
1624,풍무사거리DT,경기,일반 매장,"경기도 김포시 풍무동 57-1, 57-2, 52-9, 52-21, 52-23, 58-3",37.60783812,126.7227973,20200320
1534,김포아이앤씨,경기,일반 매장,경기도 김포시 장기동 2083-2 신세계그룹 데이터센터,37.638769,126.680464,20190828
1297,김포장기커낼,경기,일반 매장,경기도 김포시 장기동 2031 e편한세상 캐널시티,37.63960023,126.6776481,20171122
1274,김포감정DT,경기,일반 매장,경기도 김포시 감정동 502-20,37.624786,126.696429,20170926
940,김포운양,경기,일반 매장,경기도 김포시 운양동 1298-1번지,37.6543091,126.6841727,20150617
891,김포이마트,경기,일반 매장,경기도 김포시 구래동 6880-9,37.64443674,126.6282296,20150129
742,김포풍무DT,경기,일반 매장,경기도 김포시 풍무동 620-11,37.5999312,126.7205647,20140227
758,김포시청,경기,일반 매장,경기도 김포시 사우동 246-6,37.61841093,126.7179328,20140328
599,김포장기,경기,일반 매장,경기도 김포시 장기동 1608번지 홍우프라자 102~105호,37.644239,126.667908,20130326
2161,김포통진DT,경기,일반 매장,경기도 김포시 통진읍 도사리 640-25,37.68293389,126.6190997,20230728
1930,김포현대아울렛3층,경기,일반 매장,경기도 김포시 고촌읍 전호리 654 현대프리미엄아울렛 3층,37.59855361,126.7856055,20220218
2012,김포구래DT,경기,일반 매장,경기도 김포시 양촌읍 구래리 774-4,37.63477684,126.6276161,20220729
1683,김포석모DT,경기,일반 매장,"경기도 김포시 양촌읍 석모리 917, 921-3, 919-2번지 총 3필지",37.65127888,126.64988,20200828
1959,김포걸포,경기,일반 매장,경기도 김포시 걸포동 264-4 한강메트로자이1단지 파인스타 161~167호,37.63183308,126.7022426,20220406
2352,김포애기봉생태공원,경기,일반 매장,경기도 김포시 월곶면 조강리 1-9,37.75543683,126.5953947,20241129
2320,김포양촌역DT,경기,일반 매장,경기도 김포시 양촌읍 구래리 262-1 외 6개 필지,37.64778288,126.6192736,20240913
2100,김포마산역,경기,일반 매장,경기도 김포시 마산동 646-1 엠파어프라자 107~111호,37.63746854,126.6444159,20230303
2180,김포한강로DT,경기,일반 매장,"경기도 김포시 양촌읍 석모리 296-3, 297-6, 297-13",37.65075236,126.6546531,20230914
1613,부천상동역,경기,일반 매장,경기도 부천시 원미구 상동 535-5 드림모아,37.50621,126.75427,20200227
1537,스타필드부천,경기,일반 매장,경기도 부천시 소사구 옥길동 768 스타필드시티 부천,37.46116241,126.8135101,20190903
1612,부천옥길,경기,일반 매장,경기도 부천시 소사구 옥길동 745-3 문영 퀸즈파크 B,37.46765574,126.8233172,20200416
1279,부천심곡DT,경기,일반 매장,경기도 부천시 원미구 심곡동 110-5 심곡동110-5 근린생활시설,37.49302678,126.7845053,20170929
1118,뉴코아부천,경기,일반 매장,경기도 부천시 원미구 상동 539-1 소풍(부천터미널),37.50456053,126.7571028,20160928
1117,중동이마트,경기,일반 매장,경기도 부천시 원미구 중동 1157 (주)신세계이마트중동점,37.50406454,126.7635452,20160930
1035,부천중동DT,경기,일반 매장,경기도 부천시 원미구 중동 628-14,37.4963743,126.7642,20160212
938,부천신중동역,경기,리저브 매장,경기도 부천시 원미구 중동 1058-5 동화빌딩,37.5037646,126.7741439,20150611
900,역곡역DT,경기,일반 매장,경기도 부천시 소사구 괴안동 112-25,37.4835239,126.8093104,20150313
741,부천중동,경기,일반 매장,경기도 부천시 원미구 중동 1131-5 CDS빌딩,37.497976,126.77702,20140226
650,부천시청역,경기,일반 매장,경기도 부천시 원미구 중동 1031-2 골든벨타워,37.50515529,126.7626907,20130816
206,현대중동,경기,일반 매장,경기도 부천시 원미구 중동 1164-1 현대백화점 중동점,37.50451371,126.7606514,20030820
89,부천플레이도시,경기,일반 매장,경기도 부천시 원미구 상동 572-1 부천체육문화센타,37.50030233,126.7438512,20071011
439,송내역,경기,일반 매장,경기도 부천시 원미구 상동 464 루치올라 빌딩,37.488389,126.752604,20111006
438,부천상동,경기,일반 매장,경기도 부천시 원미구 상동 544-4 가나베스트타운 쓰리,37.50549707,126.7525193,20111006
2221,부천상일로,경기,일반 매장,경기도 부천시 원미구 상동 447 송내리더스텔,37.49123839,126.7556251,20231213
1897,중동삼성,경기,일반 매장,경기도 부천시 원미구 중동 1149-3 삼성전자 부천중동점,37.50318117,126.7706161,20211202
2115,부천역,경기,일반 매장,경기도 부천시 소사구 심곡본동 316-2 부천역사 쇼핑몰,37.48417557,126.7826877,20230428
2060,부천옥길DT,경기,일반 매장,경기도 부천시 소사구 옥길동 784-2,37.4720219,126.8160956,20221209
2039,부천상동DT,경기,일반 매장,경기도 부천시 원미구 상동 499-10,37.51568183,126.7585755,20220930
1934,부천원종DT,경기,일반 매장,경기도 부천시 오정구 원종동 173,37.52973395,126.8054512,20220225
1723,부천중동센트럴,경기,일반 매장,경기도 부천시 원미구 중동 1300 센트럴파크 푸르지오,37.501698,126.768647,20201029
1738,춘의역DT,경기,일반 매장,경기도 부천시 원미구 춘의동 168-3 스타벅스 춘의역 DT,37.50308,126.78546,20201210
1733,신중동,경기,일반 매장,경기도 부천시 원미구 중동 1132 부천농업협동조합,37.5003106,126.7764634,20201127
2077,소사역,경기,일반 매장,경기도 부천시 소사구 소사본동 70-16 부천 한신더휴 메트로,37.48157573,126.7950529,20230120
1618,광교갤러리아9F,경기,일반 매장,경기도 수원시 영통구 하동 871-1 9층,37.28534346,127.0572352,20200302
1455,수원법조타운,경기,일반 매장,"경기도 수원시 영통구 하동 989 원희캐슬광교, 에이동 105호, 106호, 107호, 108호",37.29184,127.067164,20181221
1437,광교역,경기,일반 매장,"경기도 수원시 영통구 이의동 1257 106~108호, 203~205호",37.30058563,127.044101,20181129
1431,광교엘포트R,경기,리저브 매장,경기도 수원시 영통구 이의동 1336-1 광교엘포트아이파크,37.2869954,127.0577815,20181115
1461,영통R,경기,리저브 매장,경기도 수원시 영통구 영통동 981-2,37.24560504,127.0621587,20190124
1010,수원망포DT,경기,일반 매장,경기도 수원시 영통구 망포동 38-23 GS칼텍스삼신주유소,37.2458277,127.05134,20151127
928,수원광교,경기,일반 매장,경기도 수원시 영통구 이의동 1332 광교c1호반베르디움,37.29026201,127.0497619,20150521
819,수원트레이더스,경기,일반 매장,경기도 수원시 영통구 신동 941,37.245803,127.047795,20140814
760,경희대국제캠퍼스,경기,일반 매장,경기도 수원시 영통구 영통동 1024-4,37.247951,127.076749,20140404
606,수원망포역,경기,일반 매장,경기도 수원시 영통구 망포동 322-3번지 외 12필지,37.24521155,127.0562074,20130423
985,광교이마트,경기,일반 매장,경기도 수원시 영통구 이의동 1240,37.29661974,127.0475499,20150903
525,수원영통,경기,일반 매장,경기도 수원시 영통구 영통동 958-2번지 훼미리타워 1층,37.25560842,127.0746453,20120531
2315,수원매탄,경기,일반 매장,경기도 수원시 영통구 매탄동 1276 레몬스포렉스,37.25805326,127.0454234,20240929
2145,광교갤러리아6F,경기,일반 매장,경기도 수원시 영통구 하동 1017-2 갤러리아 광교,37.28539753,127.0572183,20230630
2006,광교더샵레이크시티,경기,일반 매장,경기도 수원시 영통구 원천동 605,37.27091411,127.0601641,20220722
2030,수원청명,경기,일반 매장,경기도 수원시 영통구 영통동 1046-4,37.25446,127.078069,20220902
2137,광교SK뷰레이크41F,경기,일반 매장,경기도 수원시 영통구 하동 1016-1 광교 SK VIEW Lake 41층,37.28749329,127.060073,20230518
660,안산한양대,경기,일반 매장,경기도 안산시 상록구 사동 1569-1번지 제비동 1층,37.30076927,126.838154,20130830
668,안산한대앞역,경기,일반 매장,경기도 안산시 상록구 이동 715-2 한남빌딩 1~2층,37.30851298,126.8513719,20130927
1875,안산삼성,경기,일반 매장,"경기도 안산시 상록구 이동 721 삼성전자판매 디지털프라자 안산본점, 1층 일부",37.30644951,126.8477466,20211007
1406,경기양평,경기,일반 매장,경기도 양평군 양평읍 공흥리 494,37.49106622,127.4999532,20180817
1676,더양평DT,경기,일반 매장,경기도 양평군 양평읍 양근리 501-3 외1필지,37.4970051,127.4817524,20200724
1503,용인죽전,경기,일반 매장,경기도 용인시 수지구 죽전동 887 죽전 효성해링턴 플레이스,37.3313521,127.1091828,20190531
1464,죽전단국대,경기,일반 매장,경기도 용인시 수지구 죽전동 1335-1,37.3244016,127.1249428,20190131
841,수지동천,경기,일반 매장,경기도 용인시 수지구 동천동 946-2 1~3층,37.335988,127.09101,20141015
814,죽전,경기,일반 매장,경기도 용인시 수지구 죽전동 1191-2 1~2층,37.331506,127.12479,20140731
824,수지성복DT,경기,일반 매장,"경기도 용인시 수지구 성복동 83-2,76-2,77-2 1~2층",37.314048,127.079162,20140826
241,스타필드마켓죽전,경기,일반 매장,경기도 용인시 수지구 죽전동 1282 스타필드마켓 죽전점 1층,37.3253735,127.1099255,20050909
137,신세계사우스시티,경기,일반 매장,경기도 용인시 수지구 죽전동 1285 (주)신세계백화점경기점 3층,37.32500393,127.1081332,20070320
350,수지이마트,경기,일반 매장,경기도 용인시 수지구 신봉동 909 번지,37.31965,127.083677,20101118
501,수지풍덕천,경기,일반 매장,경기도 용인시 수지구 풍덕천동 1080-11번지 비즈마루빌딩1층 101호,37.322169,127.0952655,20120410
2469,광교상현역,경기,일반 매장,경기도 용인시 수지구 상현동 1119 삼중프라자,37.298992,127.06876,20251121
2501,수지메디파크,경기,일반 매장,"경기도 용인시 수지구 풍덕천동 659-14 B113, B114호",37.329489,127.092583,20251226
2255,용인고기동유원지,경기,일반 매장,"경기도 용인시 수지구 고기동 216-5, 216-12, 216-27, 216-41, 216-11, 755-13",37.359607,127.055438,20240409
2054,수지구청역,경기,일반 매장,"경기도 용인시 수지구 풍덕천동 1078 로얄스포츠센터 111,112,113,206,207호",37.32310456,127.0948848,20221028
1818,수지성복역,경기,일반 매장,경기도 용인시 수지구 성복동 63-1,37.3127961,127.0802009,20210618
1539,파주P.아울렛1F,경기,일반 매장,경기도 파주시 탄현면 법흥리 1790-8 파주프리미엄아울렛,37.76958489,126.6942882,20190829
1381,파주야당역,경기,일반 매장,경기도 파주시 야당동 1066-3,37.712142,126.759475,20180627
1375,파주금촌역,경기,일반 매장,경기도 파주시 금촌동 59-10,37.76392263,126.7743418,20180618
699,파주금릉역,경기,일반 매장,경기도 파주시 금촌동 986-1 청원센트럴타워 1층,37.752207,126.765613,20131206
765,파주운정,경기,일반 매장,경기도 파주시 동패동 1758,37.71203,126.744499,20140423
371,파주P.아울렛3F,경기,일반 매장,경기도 파주시 탄현면 법흥리 1790-8 파주프리미엄아울렛 715호,37.76895084,126.6964671,20110317
2508,파주해오름,경기,일반 매장,경기도 파주시 다율동 1044-9 신운정프라자Ⅳ,37.73518095,126.7329701,20251224
1853,파주문산DT,경기,일반 매장,경기도 파주시 파주읍 봉서리 489-16 통일로주유소,37.84646192,126.7890878,20210827
2065,파주가람,경기,일반 매장,경기도 파주시 와동동 1538-1,37.73597214,126.759841,20221213
2490,스타필드빌리지운정,경기,일반 매장,경기도 파주시 와동동 1471-2,37.72722983,126.7646524,20251203
1786,파주산내,경기,일반 매장,경기도 파주시 목동동 933-2,37.728707,126.735514,20210331
2449,파주LGD GATE G,경기,일반 매장,경기도 파주시 월롱면 덕은리 1239 파주LCD산업단지,37.8104082,126.7609024,20250829
2353,파주교하,경기,일반 매장,경기도 파주시 동패동 1694-2 교하일번가빌딩,37.72468522,126.7177406,20241129
2210,파주LGD,경기,일반 매장,경기도 파주시 월롱면 덕은리 1239 파주LCD산업단지,37.80928823,126.7673874,20231115
1734,파주야당DT,경기,일반 매장,경기도 파주시 야당동 921,37.70346,126.75964,20201127
1707,파주운정이마트,경기,일반 매장,경기도 파주시 동패동 1763 이마트운정점,37.710647,126.74545,20200923
1480,지행역,경기,일반 매장,"경기도 동두천시 지행동 693-6 크라운732, 102호, 103호, 202호",37.89270419,127.0534815,20190419
1072,동두천DT,경기,일반 매장,경기도 동두천시 지행동 475-1,37.88902442,127.0570115,20160531
2136,동두천송내DT,경기,일반 매장,경기도 동두천시 송내동 573-1,37.88080845,127.0556156,20230526
1440,광주운남DT,광주,일반 매장,"광주광역시 광산구 운남동 414-31, 414-84, 414-22",35.175136,126.818062,20181207
1635,광주선운DT,광주,일반 매장,광주광역시 광산구 선암동 572,35.14689181,126.7775277,20200429
1421,광주산정DT,광주,일반 매장,"광주광역시 광산구 산정동 917-11,12,13",35.173524,126.804191,20181026
1252,광주흑석DT,광주,일반 매장,광주광역시 광산구 산정동 909-3,35.17696353,126.8079289,20170804
1161,광주송정역,광주,일반 매장,광주광역시 광산구 송정동 1427,35.1380713,126.7914255,20161230
1160,광주수완DT,광주,일반 매장,광주광역시 광산구 수완동 670-11,35.20309515,126.8190685,20161229
878,광주신가DT,광주,일반 매장,광주광역시 광산구 신가동 706-1,35.1790467,126.8301259,20141223
818,광주쌍암,광주,일반 매장,광주광역시 광산구 쌍암동 656-3,35.2193114,126.8423042,20140818
713,광주장덕,광주,일반 매장,광주광역시 광산구 장덕동 1302,35.19106686,126.8192434,20140109
684,광주하남,광주,일반 매장,광주광역시 광산구 우산동 1585-5번지 1~2층,35.16259968,126.8103225,20131101
732,광주첨단,광주,일반 매장,광주광역시 광산구 월계동 889-1,35.21471827,126.8434663,20140212
379,광산수완,광주,일반 매장,광주광역시 광산구 수완동 1426번지 1~2층,35.19052058,126.824718,20110330
2472,광주신창,광주,일반 매장,광주광역시 광산구 신창동 1129-4,35.19620316,126.8380527,20251030
2090,광주신창강변DT,광주,일반 매장,광주광역시 광산구 신창동 79-8,35.18884479,126.85765,20230216
2061,광주첨단DT,광주,일반 매장,광주광역시 광산구 산월동 852-2,35.20623849,126.847734,20221208
1695,광주비아DT,광주,일반 매장,광주광역시 광산구 비아동 780,35.2232057,126.8348789,20200917
2023,광주송정로,광주,일반 매장,광주광역시 광산구 송정동 1464,35.13714621,126.7916705,20220825
2348,광주시리단길,광주,일반 매장,"광주광역시 광산구 쌍암동 694-50 101호, 102호, 103호, 104호",35.21606475,126.8497599,20241121
1530,광주월산DT,광주,일반 매장,광주광역시 남구 월산동 963-3,35.14561145,126.8908382,20190820
1525,광주주월DT,광주,일반 매장,광주광역시 남구 주월동 960-13,35.13425385,126.898095,20190726
1587,광주효천DT,광주,일반 매장,"광주광역시 남구 임암동 141-3, 143-2",35.09996747,126.8713026,20191206
1342,광주봉선로,광주,일반 매장,광주광역시 남구 봉선동 1095번지  202동 B102호,35.12422731,126.9079622,20180222
1251,광주서문대로,광주,일반 매장,광주광역시 남구 진월동 264,35.119448,126.898595,20170728
1073,광주방림DT,광주,일반 매장,광주광역시 남구 방림동 343-20,35.13501456,126.9175975,20160602
865,광주봉선중앙,광주,일반 매장,광주광역시 남구 봉선동 473-19,35.12552097,126.9112465,20141217
569,광주진월,광주,일반 매장,광주광역시 남구 주월동 408-1번지 외 7필지,35.12572423,126.8975379,20121130
